,Position,Track Name,Artist,Streams,URL,date
46,47,monster,21 Savage,9056278,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU,2018-12-30
47,48,Bad Liar,Imagine Dragons,9035253,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2018-12-30
48,49,In My Feelings,Drake,8967851,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-12-30
49,50,One Kiss (with Dua Lipa),Calvin Harris,8961013,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-12-30
50,51,Ruin My Life,Zara Larsson,8958749,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2018-12-30
51,52,Look Back at It,A Boogie Wit da Hoodie,8627221,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2018-12-30
52,53,Kiss and Make Up,Dua Lipa,8625735,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2018-12-30
53,54,a lot,21 Savage,8479403,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2018-12-30
54,55,lovely,Billie Eilish,8196083,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2018-12-30
55,56,BEBE,6ix9ine,8126353,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2018-12-30
56,57,Shape of You,Ed Sheeran,8119134,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-12-30
57,58,Desconocidos,Mau y Ricky,8078078,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2018-12-30
58,59,Money,Cardi B,8030937,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2018-12-30
59,60,Nonstop,Drake,7842624,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2018-12-30
60,61,KIKA,6ix9ine,7790428,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3,2018-12-30
61,62,Body (feat. brando),Loud Luxury,7705347,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2018-12-30
62,63,Solo (feat. Demi Lovato),Clean Bandit,7694152,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2018-12-30
63,64,no tears left to cry,Ariana Grande,7690380,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2018-12-30
64,65,Natural,Imagine Dragons,7678923,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2018-12-30
65,66,Love Someone,Lukas Graham,7638904,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2018-12-30
66,67,Cuando Te Besé,Becky G,7633546,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2018-12-30
67,68,Psycho (feat. Ty Dolla $ign),Post Malone,7626887,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2018-12-30
68,69,Imposible,Luis Fonsi,7593262,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2018-12-30
69,70,BAD!,XXXTENTACION,7556846,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ,2018-12-30
70,71,Jocelyn Flores,XXXTENTACION,7464907,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-12-30
71,72,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,7376774,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,2018-12-30
72,73,Beautiful (feat. Camila Cabello),Bazzi,7357123,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-12-30
73,74,Havana (feat. Young Thug),Camila Cabello,7344606,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-12-30
74,75,Don't Stop Me Now - 2011 Mix,Queen,7238914,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2018-12-30
75,76,Reggaeton,J Balvin,7197142,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2018-12-30
76,77,2002,Anne-Marie,7156375,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2018-12-30
77,78,Bubalu,Becky G,7144760,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2018-12-30
78,79,Let You Love Me,Rita Ora,7134140,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,2018-12-30
79,80,Happy Now,Kygo,7115456,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2018-12-30
80,81,Te Boté - Remix,Nio Garcia,7052803,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2018-12-30
81,82,Another One Bites The Dust - Remastered 2011,Queen,6990358,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2018-12-30
82,83,IDGAF,Dua Lipa,6869918,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-12-30
83,84,Amanece,Anuel AA,6866096,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2018-12-30
84,85,FEFE,6ix9ine,6734435,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK,2018-12-30
85,86,MALA,6ix9ine,6712315,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2018-12-30
86,87,Believer,Imagine Dragons,6654712,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2018-12-30
87,88,New Rules,Dua Lipa,6620839,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2018-12-30
88,89,idontwannabeyouanymore,Billie Eilish,6572413,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2018-12-30
89,90,Shotgun,George Ezra,6568840,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2018-12-30
90,91,The Middle,Zedd,6561800,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-12-30
91,92,FRIENDS,Marshmello,6551257,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2018-12-30
92,93,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,6516078,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,2018-12-30
93,94,Rise,Jonas Blue,6466669,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2018-12-30
94,95,I Love It (& Lil Pump),Kanye West,6420447,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,2018-12-30
95,96,Perfect,Ed Sheeran,6404521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-12-30
96,97,Ya No Tiene Novio,Sebastian Yatra,6368854,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2018-12-30
97,98,Armed And Dangerous,Juice WRLD,6210584,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2018-12-30
98,99,Falling Down - Bonus Track,Lil Peep,6159031,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,2018-12-30
99,100,breathin,Ariana Grande,6137178,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2018-12-30
100,101,No Stylist (feat. Drake),French Montana,6026099,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,2018-12-30
101,102,I Fall Apart,Post Malone,6001541,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-12-30
102,103,God is a woman,Ariana Grande,5988516,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,2018-12-30
103,104,changes,XXXTENTACION,5925059,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2018-12-30
104,105,Thunder,Imagine Dragons,5824786,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2018-12-30
105,106,NI BIEN NI MAL,Bad Bunny,5785233,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2018-12-30
106,107,Under Pressure - Remastered,Queen,5779865,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2018-12-30
107,108,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,5779459,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2018-12-30
108,109,Say My Name,David Guetta,5760891,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2018-12-30
109,110,SOLO,JENNIE,5715245,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2018-12-30
110,111,YOSEMITE,Travis Scott,5680436,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,2018-12-30
111,112,Atrasadinha - Ao Vivo,Felipe Araújo,5676750,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb,2018-12-30
112,113,I Like Me Better,Lauv,5654767,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2018-12-30
113,114,Electricity (with Dua Lipa),Silk City,5627393,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,2018-12-30
114,115,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,5605078,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth,2018-12-30
115,116,Woman Like Me (feat. Nicki Minaj),Little Mix,5601723,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED,2018-12-30
116,117,Culpables,KAROL G,5549463,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,2018-12-30
117,118,This Feeling,The Chainsmokers,5529365,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2018-12-30
118,119,all my friends,21 Savage,5517485,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l,2018-12-30
119,120,Amigos Con Derechos,Reik,5509676,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2018-12-30
120,121,I'm a Mess,Bebe Rexha,5408581,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,2018-12-30
121,122,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,5406581,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47,2018-12-30
122,123,Somebody To Love - 2011 Mix,Queen,5374138,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,2018-12-30
123,124,Nice For What,Drake,5356136,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,2018-12-30
124,125,Fuck Love (feat. Trippie Redd),XXXTENTACION,5323299,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018-12-30
125,126,Closer,The Chainsmokers,5270523,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-12-30
126,127,Jackie Chan,Tiësto,5226205,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,2018-12-30
127,128,Benzema,Capital Bra,5208649,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E,2018-12-30
128,129,Say You Won't Let Go,James Arthur,5203101,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-12-30
129,130,TIC TOC,6ix9ine,5174217,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk,2018-12-30
130,131,Look Alive (feat. Drake),BlocBoy JB,5164649,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2018-12-30
131,132,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,5131434,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2018-12-30
132,133,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,5084818,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-12-30
133,134,Too Good At Goodbyes,Sam Smith,5071938,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-12-30
134,135,Thunderclouds,Sia,5058169,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP,2018-12-30
135,136,Best Part (feat. Daniel Caesar),H.E.R.,5012766,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2018-12-30
136,137,Lucky You (feat. Joyner Lucas),Eminem,4973323,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,2018-12-30
137,138,Mala Mía,Maluma,4948510,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,2018-12-30
138,139,Sin Pijama,Becky G,4928710,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,2018-12-30
139,140,Congratulations,Post Malone,4914505,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-12-30
140,141,XO Tour Llif3,Lil Uzi Vert,4914141,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018-12-30
141,142,All The Stars (with SZA),Kendrick Lamar,4873086,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,2018-12-30
142,143,Love Lies (with Normani),Khalid,4863267,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,2018-12-30
143,144,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,4851643,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9,2018-12-30
144,145,PPP,Kevin Roldan,4819802,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2018-12-30
145,146,What Lovers Do,Maroon 5,4764489,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g,2018-12-30
146,147,Parado no Bailão,MC L da Vinte,4758607,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT,2018-12-30
147,148,Asesina - Remix,Brytiago,4725657,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX,2018-12-30
148,149,No Es Justo,J Balvin,4715287,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2018-12-30
149,150,Always Remember Us This Way,Lady Gaga,4704000,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2018-12-30
150,151,Africa,TOTO,4694978,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2018-12-30
151,152,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,4652425,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2018-12-30
152,153,In My Blood,Shawn Mendes,4641897,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH,2018-12-30
153,154,HaifischNikez Allstars,LX,4640455,https://open.spotify.com/track/0kLA41xkWzzYzMIEGFuDkP,2018-12-30
154,155,Yes Indeed,Lil Baby,4608359,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,2018-12-30
155,156,Fine China,Future,4573992,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,2018-12-30
156,157,Noticed,Lil Mosey,4541948,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP,2018-12-30
157,158,bellyache,Billie Eilish,4536468,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2018-12-30
158,159,Ibiza,Ozuna,4528693,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp,2018-12-30
159,160,Créeme,KAROL G,4503193,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2018-12-30
160,161,Young Dumb & Broke,Khalid,4501989,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-12-30
161,162,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,4479003,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ,2018-12-30
162,163,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,4460662,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz,2018-12-30
163,164,Project Dreams,Marshmello,4453283,https://open.spotify.com/track/0PowxVSTY2uh1CPc8EPKyX,2018-12-30
164,165,We Will Rock You - Remastered,Queen,4450090,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,2018-12-30
165,166,Thinking out Loud,Ed Sheeran,4419547,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2018-12-30
166,167,Everybody Dies In Their Nightmares,XXXTENTACION,4419218,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2018-12-30
167,168,ocean eyes,Billie Eilish,4411442,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2018-12-30
168,169,Space Cadet (feat. Gunna),Metro Boomin,4406550,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,2018-12-30
169,170,MAMA,6ix9ine,4401443,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo,2018-12-30
170,171,Mine,Bazzi,4388694,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-12-30
171,172,Splashin,Rich The Kid,4380872,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb,2018-12-30
172,173,HUMBLE.,Kendrick Lamar,4364302,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2018-12-30
173,174,"Fire On Fire - From ""Watership Down""",Sam Smith,4334794,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND,2018-12-30
174,175,No Brainer,DJ Khaled,4318986,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-12-30
175,176,Wonderwall - Remastered,Oasis,4309033,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,2018-12-30
176,177,Puntos Suspensivos,Piso 21,4295780,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,2018-12-30
177,178,Agora é Tudo Meu,Dennis DJ,4290835,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz,2018-12-30
178,179,Billie Jean,Michael Jackson,4287429,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,2018-12-30
179,180,Photograph,Ed Sheeran,4286566,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2018-12-30
180,181,Caro,Bad Bunny,4285138,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,2018-12-30
181,182,Ciumeira - Ao Vivo,Marília Mendonça,4279596,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1,2018-12-30
182,183,X,Nicky Jam,4266545,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA,2018-12-30
183,184,Wolves,Selena Gomez,4234756,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,2018-12-30
184,185,Ric Flair Drip (& Metro Boomin),Offset,4226340,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-12-30
185,186,Feel It Still,Portugal. The Man,4221541,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2018-12-30
186,187,Rewrite The Stars,Zac Efron,4211648,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-12-30
187,188,Quiere Beber,Anuel AA,4208734,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,2018-12-30
188,189,Topanga,Trippie Redd,4202833,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO,2018-12-30
189,190,goosebumps,Travis Scott,4185425,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018-12-30
190,191,All Girls Are The Same,Juice WRLD,4147797,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,2018-12-30
191,192,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,4127887,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2018-12-30
192,193,Quem Me Dera,Márcia Fellipe,4116188,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg,2018-12-30
193,194,Look At Me!,XXXTENTACION,4105261,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,2018-12-30
194,195,Something Just Like This,The Chainsmokers,4095693,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018-12-30
195,196,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,4093084,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p,2018-12-30
196,197,Mr. Brightside,The Killers,4056491,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2018-12-30
197,198,Nevermind,Dennis Lloyd,4016855,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,2018-12-30
198,199,Born To Be Yours,Kygo,4009944,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc,2018-12-30
199,200,Happier,Ed Sheeran,4003713,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2018-12-30
0,1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,32548077,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-06
1,2,"thank u, next",Ariana Grande,29904412,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-06
2,3,Wow.,Post Malone,29752551,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-06
3,4,Without Me,Halsey,24867431,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-06
4,5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,22845885,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-06
5,6,Sweet but Psycho,Ava Max,21942752,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-06
6,7,Calma - Remix,Pedro Capó,20326903,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-06
7,8,MIA (feat. Drake),Bad Bunny,19414160,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-06
8,9,Happier,Marshmello,18637219,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-06
9,10,SICKO MODE,Travis Scott,18588911,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-06
10,11,High Hopes,Panic! At The Disco,18340295,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-06
11,12,Going Bad (feat. Drake),Meek Mill,17137403,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-01-06
12,13,Adan y Eva,Paulo Londra,16773308,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-06
13,14,ZEZE (feat. Travis Scott & Offset),Kodak Black,16713258,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-06
14,15,Shallow,Lady Gaga,16498186,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-06
15,16,Eastside (with Halsey & Khalid),benny blanco,14344693,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-06
16,17,Drip Too Hard (Lil Baby & Gunna),Lil Baby,13970600,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019-01-06
17,18,Mo Bamba,Sheck Wes,13371509,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-01-06
18,19,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,13321833,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-01-06
19,20,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,13293720,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019-01-06
20,21,when the party's over,Billie Eilish,13279895,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019-01-06
21,22,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,12846041,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-01-06
22,23,Better Now,Post Malone,12621995,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019-01-06
23,24,Better,Khalid,12406424,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-01-06
24,25,Girls Like You (feat. Cardi B),Maroon 5,12367756,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-06
25,26,imagine,Ariana Grande,12262149,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2019-01-06
26,27,SAD!,XXXTENTACION,12011402,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019-01-06
27,28,Be Alright,Dean Lewis,11920154,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-01-06
28,29,Bohemian Rhapsody - 2011 Mix,Queen,11376248,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-06
29,30,Saturday Nights,Khalid,11371337,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-01-06
30,31,Lucid Dreams,Juice WRLD,11197891,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019-01-06
31,32,In My Mind,Dynoro,10987254,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-06
32,33,Ella Quiere Beber - Remix,Anuel AA,10777081,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-06
33,34,Leave Me Alone,Flipp Dinero,10692302,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019-01-06
34,35,Look Back at It,A Boogie Wit da Hoodie,10609203,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019-01-06
35,36,rockstar (feat. 21 Savage),Post Malone,10356940,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019-01-06
36,37,Moonlight,XXXTENTACION,10195921,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019-01-06
37,38,Solo de Mi,Bad Bunny,10172678,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019-01-06
38,39,Wake Up in the Sky,Gucci Mane,9846321,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019-01-06
39,40,Bad Liar,Imagine Dragons,9782856,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019-01-06
40,41,Promises (with Sam Smith),Calvin Harris,9779178,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019-01-06
41,42,I Like It,Cardi B,9747111,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019-01-06
42,43,whoa (mind in awe),XXXTENTACION,9563848,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,2019-01-06
43,44,Adictiva,Daddy Yankee,9561439,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-06
